,continent,date,new_cases
5370,Oceania,2022-10-01,978.0
5371,Oceania,2022-10-02,11073.0
5372,Oceania,2022-10-03,5145.0
5373,Oceania,2022-10-04,1536.0
5374,Oceania,2022-10-05,3098.0
5375,Oceania,2022-10-06,31919.0
5376,Oceania,2022-10-07,2517.0
5377,Oceania,2022-10-08,840.0
5378,Oceania,2022-10-09,12216.0
5379,Oceania,2022-10-10,1336.0
5380,Oceania,2022-10-11,2242.0
5381,Oceania,2022-10-12,1239.0
5382,Oceania,2022-10-13,26907.0
5383,Oceania,2022-10-14,3705.0
5384,Oceania,2022-10-15,621.0
5385,Oceania,2022-10-16,15088.0
5386,Oceania,2022-10-17,1152.0
5387,Oceania,2022-10-18,1220.0
5388,Oceania,2022-10-19,1128.0
5389,Oceania,2022-10-20,27231.0
5390,Oceania,2022-10-21,835.0
5391,Oceania,2022-10-22,949.0
5392,Oceania,2022-10-23,920.0
5393,Oceania,2022-10-24,17856.0
5394,Oceania,2022-10-25,1610.0
5395,Oceania,2022-10-26,1955.0
5396,Oceania,2022-10-27,16354.0
5397,Oceania,2022-10-28,10840.0
5398,Oceania,2022-10-29,1182.0
5399,Oceania,2022-10-30,21591.0
5400,Oceania,2022-10-31,1726.0
5401,Oceania,2022-11-01,1683.0
5402,Oceania,2022-11-02,1939.0
5403,Oceania,2022-11-03,19780.0
5404,Oceania,2022-11-04,14560.0
5405,Oceania,2022-11-05,1853.0
5406,Oceania,2022-11-06,22641.0
5407,Oceania,2022-11-07,2808.0
5408,Oceania,2022-11-08,3383.0
5409,Oceania,2022-11-09,3582.0
5410,Oceania,2022-11-10,28975.0
5411,Oceania,2022-11-11,13176.0
5412,Oceania,2022-11-12,7114.0
5413,Oceania,2022-11-13,27218.0
5414,Oceania,2022-11-14,3270.0
5415,Oceania,2022-11-15,3908.0
5416,Oceania,2022-11-16,3664.0
5417,Oceania,2022-11-17,59408.0
5418,Oceania,2022-11-18,5346.0
5419,Oceania,2022-11-19,2520.0
5420,Oceania,2022-11-20,26604.0
5421,Oceania,2022-11-21,4178.0
5422,Oceania,2022-11-22,4600.0
5423,Oceania,2022-11-23,4001.0
5424,Oceania,2022-11-24,55646.0
5425,Oceania,2022-11-25,15850.0
5426,Oceania,2022-11-26,3427.0
5427,Oceania,2022-11-27,30198.0
5428,Oceania,2022-11-28,4331.0
5429,Oceania,2022-11-29,2598.0
5430,Oceania,2022-11-30,4765.0
5431,Oceania,2022-12-01,82428.0
5432,Oceania,2022-12-02,6168.0
5433,Oceania,2022-12-03,3181.0
5434,Oceania,2022-12-04,37613.0
5435,Oceania,2022-12-05,5096.0
5436,Oceania,2022-12-06,5325.0
5437,Oceania,2022-12-07,4652.0
5438,Oceania,2022-12-08,82683.0
5439,Oceania,2022-12-09,6674.0
5440,Oceania,2022-12-10,2688.0
5441,Oceania,2022-12-11,42944.0
5442,Oceania,2022-12-12,4502.0
5443,Oceania,2022-12-13,4963.0
5444,Oceania,2022-12-14,4351.0
5445,Oceania,2022-12-15,75768.0
5446,Oceania,2022-12-16,19018.0
5447,Oceania,2022-12-17,10.0
5448,Oceania,2022-12-18,48517.0
5449,Oceania,2022-12-19,3939.0
5450,Oceania,2022-12-20,4856.0
5451,Oceania,2022-12-21,3975.0
5452,Oceania,2022-12-22,81172.0
5453,Oceania,2022-12-23,7004.0
5454,Oceania,2022-12-24,2268.0
5455,Oceania,2022-12-25,1621.0
5456,Oceania,2022-12-26,1890.0
5457,Oceania,2022-12-27,34130.0
5458,Oceania,2022-12-28,2755.0
5459,Oceania,2022-12-29,39993.0
5460,Oceania,2022-12-30,5076.0
5461,Oceania,2022-12-31,1442.0
5462,Oceania,2023-01-01,1274.0
5463,Oceania,2023-01-02,51.0
5464,Oceania,2023-01-03,25338.0
5465,Oceania,2023-01-04,1677.0
5466,Oceania,2023-01-05,54125.0
5467,Oceania,2023-01-06,15430.0
5468,Oceania,2023-01-07,14.0
5469,Oceania,2023-01-08,25033.0
5470,Oceania,2023-01-09,1275.0
5471,Oceania,2023-01-10,2657.0
5472,Oceania,2023-01-11,1438.0
5473,Oceania,2023-01-12,28336.0
5474,Oceania,2023-01-13,6750.0
5475,Oceania,2023-01-14,3.0
5476,Oceania,2023-01-15,19185.0
5477,Oceania,2023-01-16,11.0
5478,Oceania,2023-01-17,3.0
5479,South America,2020-01-01,0.0
5480,South America,2020-01-02,0.0
5481,South America,2020-01-03,0.0
5482,South America,2020-01-04,0.0
5483,South America,2020-01-05,0.0
5484,South America,2020-01-06,0.0
5485,South America,2020-01-07,0.0
5486,South America,2020-01-08,0.0
5487,South America,2020-01-09,0.0
5488,South America,2020-01-10,0.0
5489,South America,2020-01-11,0.0
5490,South America,2020-01-12,0.0
5491,South America,2020-01-13,0.0
5492,South America,2020-01-14,0.0
5493,South America,2020-01-15,0.0
5494,South America,2020-01-16,0.0
5495,South America,2020-01-17,0.0
5496,South America,2020-01-18,0.0
5497,South America,2020-01-19,0.0
5498,South America,2020-01-20,0.0
5499,South America,2020-01-21,0.0
5500,South America,2020-01-22,0.0
5501,South America,2020-01-23,0.0
5502,South America,2020-01-24,0.0
5503,South America,2020-01-25,0.0
5504,South America,2020-01-26,0.0
5505,South America,2020-01-27,0.0
5506,South America,2020-01-28,0.0
5507,South America,2020-01-29,0.0
5508,South America,2020-01-30,0.0
5509,South America,2020-01-31,0.0
5510,South America,2020-02-01,0.0
5511,South America,2020-02-02,0.0
5512,South America,2020-02-03,0.0
5513,South America,2020-02-04,0.0
5514,South America,2020-02-05,0.0
5515,South America,2020-02-06,0.0
5516,South America,2020-02-07,0.0
5517,South America,2020-02-08,0.0
5518,South America,2020-02-09,0.0
5519,South America,2020-02-10,0.0
5520,South America,2020-02-11,0.0
5521,South America,2020-02-12,0.0
5522,South America,2020-02-13,0.0
5523,South America,2020-02-14,0.0
5524,South America,2020-02-15,0.0
5525,South America,2020-02-16,0.0
5526,South America,2020-02-17,0.0
5527,South America,2020-02-18,0.0
5528,South America,2020-02-19,0.0
5529,South America,2020-02-20,0.0
5530,South America,2020-02-21,0.0
5531,South America,2020-02-22,0.0
5532,South America,2020-02-23,2.0
5533,South America,2020-02-24,0.0
5534,South America,2020-02-25,0.0
5535,South America,2020-02-26,1.0
5536,South America,2020-02-27,0.0
5537,South America,2020-02-28,0.0
5538,South America,2020-02-29,1.0
5539,South America,2020-03-01,13.0
5540,South America,2020-03-02,0.0
5541,South America,2020-03-03,3.0
5542,South America,2020-03-04,5.0
5543,South America,2020-03-05,6.0
5544,South America,2020-03-06,12.0
5545,South America,2020-03-07,6.0
5546,South America,2020-03-08,25.0
5547,South America,2020-03-09,7.0
5548,South America,2020-03-10,26.0
5549,South America,2020-03-11,29.0
5550,South America,2020-03-12,20.0
5551,South America,2020-03-13,154.0
5552,South America,2020-03-14,78.0
5553,South America,2020-03-15,66.0
5554,South America,2020-03-16,235.0
5555,South America,2020-03-17,291.0
5556,South America,2020-03-18,240.0
5557,South America,2020-03-19,473.0
5558,South America,2020-03-20,644.0
5559,South America,2020-03-21,711.0
5560,South America,2020-03-22,1132.0
5561,South America,2020-03-23,817.0
5562,South America,2020-03-24,856.0
5563,South America,2020-03-25,817.0
5564,South America,2020-03-26,1120.0
5565,South America,2020-03-27,1176.0
5566,South America,2020-03-28,1331.0
5567,South America,2020-03-29,1031.0
5568,South America,2020-03-30,984.0
5569,South America,2020-03-31,2199.0
5570,South America,2020-04-01,2381.0
5571,South America,2020-04-02,2307.0
5572,South America,2020-04-03,2010.0
5573,South America,2020-04-04,2421.0
5574,South America,2020-04-05,1914.0
5575,South America,2020-04-06,2003.0
5576,South America,2020-04-07,2868.0
5577,South America,2020-04-08,5080.0
5578,South America,2020-04-09,4106.0
5579,South America,2020-04-10,5371.0
5580,South America,2020-04-11,3070.0
5581,South America,2020-04-12,2909.0
5582,South America,2020-04-13,4073.0
5583,South America,2020-04-14,3056.0
5584,South America,2020-04-15,5206.0
5585,South America,2020-04-16,4363.0
5586,South America,2020-04-17,5270.0
5587,South America,2020-04-18,5721.0
5588,South America,2020-04-19,4331.0
5589,South America,2020-04-20,4203.0
5590,South America,2020-04-21,4782.0
5591,South America,2020-04-22,5348.0
5592,South America,2020-04-23,7424.0
5593,South America,2020-04-24,17387.0
5594,South America,2020-04-25,10863.0
5595,South America,2020-04-26,6881.0
5596,South America,2020-04-27,6944.0
5597,South America,2020-04-28,10379.0
5598,South America,2020-04-29,10622.0
5599,South America,2020-04-30,12480.0
5600,South America,2020-05-01,11624.0
5601,South America,2020-05-02,11347.0
5602,South America,2020-05-03,12072.0
5603,South America,2020-05-04,12088.0
5604,South America,2020-05-05,12953.0
5605,South America,2020-05-06,16464.0
5606,South America,2020-05-07,15294.0
5607,South America,2020-05-08,16972.0
5608,South America,2020-05-09,16974.0
5609,South America,2020-05-10,12061.0
5610,South America,2020-05-11,10704.0
5611,South America,2020-05-12,15526.0
5612,South America,2020-05-13,20060.0
5613,South America,2020-05-14,21211.0
5614,South America,2020-05-15,25660.0
5615,South America,2020-05-16,25411.0
5616,South America,2020-05-17,15279.0
5617,South America,2020-05-18,20915.0
5618,South America,2020-05-19,26626.0
5619,South America,2020-05-20,33768.0
5620,South America,2020-05-21,28927.0
5621,South America,2020-05-22,31513.0
5622,South America,2020-05-23,33500.0
5623,South America,2020-05-24,25085.0
5624,South America,2020-05-25,24155.0
5625,South America,2020-05-26,28211.0
5626,South America,2020-05-27,33923.0
5627,South America,2020-05-28,41998.0
5628,South America,2020-05-29,39641.0
5629,South America,2020-05-30,56244.0
5630,South America,2020-05-31,29644.0
5631,South America,2020-06-01,28589.0
5632,South America,2020-06-02,47537.0
5633,South America,2020-06-03,35657.0
5634,South America,2020-06-04,44367.0
5635,South America,2020-06-05,44026.0
5636,South America,2020-06-06,46492.0
5637,South America,2020-06-07,31938.0
5638,South America,2020-06-08,28200.0
5639,South America,2020-06-09,43598.0
5640,South America,2020-06-10,48693.0
5641,South America,2020-06-11,44223.0
5642,South America,2020-06-12,36284.0
5643,South America,2020-06-13,40324.0
5644,South America,2020-06-14,37321.0
5645,South America,2020-06-15,37645.0
5646,South America,2020-06-16,50948.0
5647,South America,2020-06-17,41700.0
5648,South America,2020-06-18,40173.0
5649,South America,2020-06-19,72749.0
5650,South America,2020-06-20,77558.0
5651,South America,2020-06-21,15764.0
5652,South America,2020-06-22,41269.0
5653,South America,2020-06-23,53427.0
5654,South America,2020-06-24,56191.0
5655,South America,2020-06-25,58911.0
5656,South America,2020-06-26,61677.0
5657,South America,2020-06-27,54152.0
5658,South America,2020-06-28,47805.0
5659,South America,2020-06-29,35449.0
5660,South America,2020-06-30,53208.0
5661,South America,2020-07-01,62701.0
5662,South America,2020-07-02,60055.0
5663,South America,2020-07-03,59237.0
5664,South America,2020-07-04,49683.0
5665,South America,2020-07-05,40817.0
5666,South America,2020-07-06,38196.0
5667,South America,2020-07-07,62193.0
5668,South America,2020-07-08,60541.0
5669,South America,2020-07-09,61217.0
5670,South America,2020-07-10,63559.0
5671,South America,2020-07-11,53373.0
5672,South America,2020-07-12,39826.0
5673,South America,2020-07-13,38207.0
5674,South America,2020-07-14,60930.0
5675,South America,2020-07-15,57950.0
5676,South America,2020-07-16,65315.0
5677,South America,2020-07-17,58294.0
5678,South America,2020-07-18,47416.0
5679,South America,2020-07-19,43017.0
5680,South America,2020-07-20,42236.0
5681,South America,2020-07-21,68922.0
5682,South America,2020-07-22,88972.0
5683,South America,2020-07-23,80954.0
5684,South America,2020-07-24,79937.0
5685,South America,2020-07-25,65565.0
5686,South America,2020-07-26,39786.0
5687,South America,2020-07-27,59836.0
5688,South America,2020-07-28,80415.0
5689,South America,2020-07-29,80233.0
5690,South America,2020-07-30,80286.0
5691,South America,2020-07-31,81083.0
5692,South America,2020-08-01,63484.0
5693,South America,2020-08-02,66766.0
5694,South America,2020-08-03,44320.0
5695,South America,2020-08-04,81832.0
5696,South America,2020-08-05,87388.0
5697,South America,2020-08-06,87564.0
5698,South America,2020-08-07,81032.0
5699,South America,2020-08-08,68275.0
5700,South America,2020-08-09,57205.0
5701,South America,2020-08-10,54423.0
5702,South America,2020-08-11,82615.0
5703,South America,2020-08-12,81297.0
5704,South America,2020-08-13,94643.0
5705,South America,2020-08-14,91205.0
5706,South America,2020-08-15,61134.0
5707,South America,2020-08-16,55375.0
5708,South America,2020-08-17,51538.0
5709,South America,2020-08-18,80013.0
5710,South America,2020-08-19,82751.0
5711,South America,2020-08-20,77236.0
5712,South America,2020-08-21,63316.0
5713,South America,2020-08-22,78513.0
5714,South America,2020-08-23,48729.0
5715,South America,2020-08-24,56535.0
5716,South America,2020-08-25,76170.0
5717,South America,2020-08-26,81287.0
5718,South America,2020-08-27,73029.0
5719,South America,2020-08-28,78657.0
5720,South America,2020-08-29,69416.0
5721,South America,2020-08-30,44209.0
5722,South America,2020-08-31,78480.0
5723,South America,2020-09-01,73108.0
5724,South America,2020-09-02,77187.0
5725,South America,2020-09-03,72516.0
5726,South America,2020-09-04,77155.0
5727,South America,2020-09-05,64924.0
5728,South America,2020-09-06,40965.0
5729,South America,2020-09-07,34980.0
5730,South America,2020-09-08,44917.0
5731,South America,2020-09-09,67378.0
5732,South America,2020-09-10,72379.0
5733,South America,2020-09-11,73914.0
5734,South America,2020-09-12,61601.0
5735,South America,2020-09-13,43102.0
5736,South America,2020-09-14,47472.0
5737,South America,2020-09-15,62242.0
5738,South America,2020-09-16,66711.0
5739,South America,2020-09-17,67873.0
5740,South America,2020-09-18,70094.0
5741,South America,2020-09-19,58593.0
5742,South America,2020-09-20,40949.0
5743,South America,2020-09-21,41289.0
5744,South America,2020-09-22,58189.0
5745,South America,2020-09-23,65758.0
5746,South America,2020-09-24,63666.0
5747,South America,2020-09-25,70684.0
5748,South America,2020-09-26,49099.0
5749,South America,2020-09-27,39775.0
5750,South America,2020-09-28,42898.0
5751,South America,2020-09-29,60020.0
5752,South America,2020-09-30,61134.0
5753,South America,2020-10-01,64218.0
5754,South America,2020-10-02,62218.0
5755,South America,2020-10-03,48711.0
5756,South America,2020-10-04,27661.0
5757,South America,2020-10-05,54451.0
5758,South America,2020-10-06,60028.0
5759,South America,2020-10-07,62581.0
5760,South America,2020-10-08,58443.0
5761,South America,2020-10-09,58422.0
5762,South America,2020-10-10,56663.0
5763,South America,2020-10-11,37946.0
5764,South America,2020-10-12,30958.0
5765,South America,2020-10-13,38582.0
5766,South America,2020-10-14,52408.0
5767,South America,2020-10-15,63976.0
5768,South America,2020-10-16,58029.0
5769,South America,2020-10-17,47867.0
5770,South America,2020-10-18,36747.0
5771,South America,2020-10-19,41587.0
5772,South America,2020-10-20,54306.0
5773,South America,2020-10-21,59082.0
5774,South America,2020-10-22,59214.0
5775,South America,2020-10-23,59226.0
5776,South America,2020-10-24,53409.0
5777,South America,2020-10-25,39947.0
5778,South America,2020-10-26,42698.0
5779,South America,2020-10-27,57315.0
5780,South America,2020-10-28,57125.0
5781,South America,2020-10-29,57918.0
5782,South America,2020-10-30,53882.0
5783,South America,2020-10-31,40466.0
5784,South America,2020-11-01,31879.0
5785,South America,2020-11-02,30313.0
5786,South America,2020-11-03,35453.0
5787,South America,2020-11-04,55375.0
5788,South America,2020-11-05,50899.0
5789,South America,2020-11-06,45631.0
5790,South America,2020-11-07,40883.0
5791,South America,2020-11-08,29771.0
5792,South America,2020-11-09,31683.0
5793,South America,2020-11-10,68375.0
5794,South America,2020-11-11,52021.0
5795,South America,2020-11-12,60056.0
5796,South America,2020-11-13,65624.0
5797,South America,2020-11-14,50122.0
5798,South America,2020-11-15,32272.0
5799,South America,2020-11-16,35095.0
5800,South America,2020-11-17,56007.0
5801,South America,2020-11-18,57011.0
5802,South America,2020-11-19,57399.0
5803,South America,2020-11-20,63632.0
5804,South America,2020-11-21,52635.0
5805,South America,2020-11-22,33549.0
5806,South America,2020-11-23,33361.0
5807,South America,2020-11-24,53030.0
5808,South America,2020-11-25,67004.0
5809,South America,2020-11-26,63224.0
5810,South America,2020-11-27,59818.0
5811,South America,2020-11-28,75046.0
5812,South America,2020-11-29,41394.0
5813,South America,2020-11-30,40861.0
5814,South America,2020-12-01,72767.0
5815,South America,2020-12-02,69404.0
5816,South America,2020-12-03,74966.0
5817,South America,2020-12-04,68021.0
5818,South America,2020-12-05,62805.0
5819,South America,2020-12-06,44117.0
5820,South America,2020-12-07,41047.0
5821,South America,2020-12-08,62488.0
5822,South America,2020-12-09,73590.0
5823,South America,2020-12-10,75656.0
5824,South America,2020-12-11,72874.0
5825,South America,2020-12-12,62126.0
5826,South America,2020-12-13,38993.0
5827,South America,2020-12-14,48720.0
5828,South America,2020-12-15,70278.0
5829,South America,2020-12-16,89556.0
5830,South America,2020-12-17,96567.0
5831,South America,2020-12-18,78934.0
5832,South America,2020-12-19,73720.0
5833,South America,2020-12-20,50461.0
5834,South America,2020-12-21,50609.0
5835,South America,2020-12-22,82103.0
5836,South America,2020-12-23,75465.0
5837,South America,2020-12-24,80382.0
5838,South America,2020-12-25,55009.0
5839,South America,2020-12-26,37824.0
5840,South America,2020-12-27,35703.0
5841,South America,2020-12-28,51041.0
5842,South America,2020-12-29,85837.0
5843,South America,2020-12-30,87928.0
5844,South America,2020-12-31,93877.0
5845,South America,2021-01-01,45902.0
5846,South America,2021-01-02,38823.0
5847,South America,2021-01-03,39551.0
5848,South America,2021-01-04,50539.0
5849,South America,2021-01-05,95781.0
5850,South America,2021-01-06,102853.0
5851,South America,2021-01-07,128472.0
5852,South America,2021-01-08,104665.0
5853,South America,2021-01-09,87789.0
5854,South America,2021-01-10,60822.0
5855,South America,2021-01-11,71215.0
5856,South America,2021-01-12,102824.0
5857,South America,2021-01-13,100784.0
5858,South America,2021-01-14,110076.0
5859,South America,2021-01-15,128920.0
5860,South America,2021-01-16,100716.0
5861,South America,2021-01-17,68952.0
5862,South America,2021-01-18,59141.0
5863,South America,2021-01-19,99042.0
5864,South America,2021-01-20,117787.0
5865,South America,2021-01-21,97088.0
5866,South America,2021-01-22,102622.0
5867,South America,2021-01-23,91690.0
5868,South America,2021-01-24,67502.0
5869,South America,2021-01-25,58092.0
5870,South America,2021-01-26,107392.0
5871,South America,2021-01-27,99164.0
5872,South America,2021-01-28,100463.0
5873,South America,2021-01-29,95225.0
5874,South America,2021-01-30,93727.0
5875,South America,2021-01-31,54801.0
5876,South America,2021-02-01,51514.0
5877,South America,2021-02-02,87826.0
5878,South America,2021-02-03,97951.0
5879,South America,2021-02-04,84068.0
5880,South America,2021-02-05,83511.0
5881,South America,2021-02-06,78231.0
5882,South America,2021-02-07,56843.0
5883,South America,2021-02-08,44701.0
5884,South America,2021-02-09,82015.0
5885,South America,2021-02-10,81804.0
5886,South America,2021-02-11,83028.0
5887,South America,2021-02-12,79027.0
5888,South America,2021-02-13,73174.0
5889,South America,2021-02-14,62203.0
5890,South America,2021-02-15,41874.0
5891,South America,2021-02-16,78644.0
5892,South America,2021-02-17,69805.0
5893,South America,2021-02-18,82286.0
5894,South America,2021-02-19,82606.0
5895,South America,2021-02-20,80239.0
5896,South America,2021-02-21,59073.0
5897,South America,2021-02-22,47312.0
5898,South America,2021-02-23,85032.0
5899,South America,2021-02-24,93646.0
5900,South America,2021-02-25,98032.0
5901,South America,2021-02-26,97418.0
5902,South America,2021-02-27,83864.0
5903,South America,2021-02-28,47557.0
5904,South America,2021-03-01,62681.0
5905,South America,2021-03-02,85159.0
5906,South America,2021-03-03,93151.0
5907,South America,2021-03-04,102434.0
5908,South America,2021-03-05,99166.0
5909,South America,2021-03-06,94249.0
5910,South America,2021-03-07,104267.0
5911,South America,2021-03-08,58512.0
5912,South America,2021-03-09,99408.0
5913,South America,2021-03-10,102272.0
5914,South America,2021-03-11,108820.0
5915,South America,2021-03-12,113551.0
5916,South America,2021-03-13,100342.0
5917,South America,2021-03-14,66772.0
5918,South America,2021-03-15,67440.0
5919,South America,2021-03-16,113439.0
5920,South America,2021-03-17,129925.0
5921,South America,2021-03-18,116407.0
5922,South America,2021-03-19,131842.0
5923,South America,2021-03-20,100493.0
5924,South America,2021-03-21,85027.0
5925,South America,2021-03-22,79874.0
5926,South America,2021-03-23,125439.0
5927,South America,2021-03-24,119618.0
5928,South America,2021-03-25,146579.0
5929,South America,2021-03-26,129488.0
5930,South America,2021-03-27,123973.0
5931,South America,2021-03-28,84929.0
5932,South America,2021-03-29,80776.0
5933,South America,2021-03-30,119192.0
5934,South America,2021-03-31,144063.0
5935,South America,2021-04-01,142615.0
5936,South America,2021-04-02,112516.0
5937,South America,2021-04-03,79721.0
5938,South America,2021-04-04,77484.0
5939,South America,2021-04-05,86873.0
5940,South America,2021-04-06,132165.0
5941,South America,2021-04-07,146242.0
5942,South America,2021-04-08,162999.0
5943,South America,2021-04-09,157712.0
5944,South America,2021-04-10,129410.0
5945,South America,2021-04-11,96328.0
5946,South America,2021-04-12,94875.0
5947,South America,2021-04-13,145985.0
5948,South America,2021-04-14,139849.0
5949,South America,2021-04-15,134488.0
5950,South America,2021-04-16,160025.0
5951,South America,2021-04-17,136983.0
5952,South America,2021-04-18,89010.0
5953,South America,2021-04-19,95278.0
5954,South America,2021-04-20,143022.0
5955,South America,2021-04-21,132628.0
5956,South America,2021-04-22,128406.0
5957,South America,2021-04-23,151132.0
5958,South America,2021-04-24,126185.0
5959,South America,2021-04-25,86547.0
5960,South America,2021-04-26,85073.0
5961,South America,2021-04-27,131688.0
5962,South America,2021-04-28,151023.0
5963,South America,2021-04-29,128762.0
5964,South America,2021-04-30,145109.0
5965,South America,2021-05-01,109642.0
5966,South America,2021-05-02,82500.0
5967,South America,2021-05-03,82238.0
5968,South America,2021-05-04,127419.0
5969,South America,2021-05-05,128781.0
5970,South America,2021-05-06,138705.0
5971,South America,2021-05-07,131759.0
5972,South America,2021-05-08,135194.0
5973,South America,2021-05-09,78564.0
5974,South America,2021-05-10,79946.0
5975,South America,2021-05-11,127949.0
5976,South America,2021-05-12,144457.0
5977,South America,2021-05-13,142903.0
5978,South America,2021-05-14,152682.0
5979,South America,2021-05-15,124738.0
5980,South America,2021-05-16,95491.0
5981,South America,2021-05-17,91574.0
5982,South America,2021-05-18,139387.0
5983,South America,2021-05-19,163242.0
5984,South America,2021-05-20,157108.0
5985,South America,2021-05-21,154622.0
5986,South America,2021-05-22,149183.0
5987,South America,2021-05-23,107697.0
5988,South America,2021-05-24,89973.0
5989,South America,2021-05-25,146423.0
5990,South America,2021-05-26,163295.0
5991,South America,2021-05-27,156617.0
5992,South America,2021-05-28,135288.0
5993,South America,2021-05-29,153642.0
5994,South America,2021-05-30,100868.0
5995,South America,2021-05-31,113021.0
5996,South America,2021-06-01,158438.0
5997,South America,2021-06-02,186704.0
5998,South America,2021-06-03,156265.0
5999,South America,2021-06-04,136237.0
6000,South America,2021-06-05,139331.0
6001,South America,2021-06-06,98547.0
6002,South America,2021-06-07,101215.0
6003,South America,2021-06-08,127808.0
6004,South America,2021-06-09,154068.0
6005,South America,2021-06-10,182631.0
6006,South America,2021-06-11,162144.0
6007,South America,2021-06-12,142544.0
6008,South America,2021-06-13,99580.0
6009,South America,2021-06-14,102742.0
6010,South America,2021-06-15,157094.0
6011,South America,2021-06-16,156461.0
6012,South America,2021-06-17,159331.0
6013,South America,2021-06-18,163346.0
6014,South America,2021-06-19,138793.0
6015,South America,2021-06-20,98394.0
6016,South America,2021-06-21,91778.0
6017,South America,2021-06-22,185577.0
6018,South America,2021-06-23,148567.0
6019,South America,2021-06-24,149560.0
6020,South America,2021-06-25,154218.0
6021,South America,2021-06-26,125214.0
6022,South America,2021-06-27,89685.0
6023,South America,2021-06-28,90666.0
6024,South America,2021-06-29,126673.0
6025,South America,2021-06-30,112050.0
6026,South America,2021-07-01,126031.0
6027,South America,2021-07-02,123272.0
6028,South America,2021-07-03,104123.0
6029,South America,2021-07-04,75709.0
6030,South America,2021-07-05,79711.0
6031,South America,2021-07-06,121037.0
6032,South America,2021-07-07,108359.0
6033,South America,2021-07-08,108212.0
6034,South America,2021-07-09,101645.0
6035,South America,2021-07-10,89766.0
6036,South America,2021-07-11,54228.0
6037,South America,2021-07-12,60699.0
6038,South America,2021-07-13,96060.0
6039,South America,2021-07-14,100423.0
6040,South America,2021-07-15,101065.0
6041,South America,2021-07-16,86122.0
6042,South America,2021-07-17,91505.0
6043,South America,2021-07-18,48162.0
6044,South America,2021-07-19,50785.0
6045,South America,2021-07-20,64467.0
6046,South America,2021-07-21,90517.0
6047,South America,2021-07-22,82679.0
6048,South America,2021-07-23,142246.0
6049,South America,2021-07-24,63495.0
6050,South America,2021-07-25,41875.0
6051,South America,2021-07-26,48376.0
6052,South America,2021-07-27,77525.0
6053,South America,2021-07-28,79237.0
6054,South America,2021-07-29,71008.0
6055,South America,2021-07-30,67186.0
6056,South America,2021-07-31,62414.0
6057,South America,2021-08-01,40448.0
6058,South America,2021-08-02,41004.0
6059,South America,2021-08-03,60787.0
6060,South America,2021-08-04,67141.0
6061,South America,2021-08-05,66138.0
6062,South America,2021-08-06,68365.0
6063,South America,2021-08-07,60705.0
6064,South America,2021-08-08,27779.0
6065,South America,2021-08-09,33497.0
6066,South America,2021-08-10,55624.0
6067,South America,2021-08-11,57496.0
6068,South America,2021-08-12,59252.0
6069,South America,2021-08-13,51026.0
6070,South America,2021-08-14,43609.0
6071,South America,2021-08-15,24751.0
6072,South America,2021-08-16,26992.0
6073,South America,2021-08-17,55331.0
6074,South America,2021-08-18,58210.0
6075,South America,2021-08-19,54698.0
6076,South America,2021-08-20,50150.0
6077,South America,2021-08-21,40476.0
6078,South America,2021-08-22,21883.0
6079,South America,2021-08-23,27754.0
6080,South America,2021-08-24,46910.0
6081,South America,2021-08-25,44076.0
6082,South America,2021-08-26,44315.0
6083,South America,2021-08-27,38288.0
6084,South America,2021-08-28,33705.0
6085,South America,2021-08-29,17808.0
6086,South America,2021-08-30,25006.0
6087,South America,2021-08-31,37398.0
6088,South America,2021-09-01,36448.0
6089,South America,2021-09-02,40603.0
6090,South America,2021-09-03,32255.0
6091,South America,2021-09-04,29145.0
6092,South America,2021-09-05,18923.0
6093,South America,2021-09-06,17396.0
6094,South America,2021-09-07,24168.0
6095,South America,2021-09-08,22610.0
6096,South America,2021-09-09,43506.0
6097,South America,2021-09-10,24883.0
6098,South America,2021-09-11,21630.0
6099,South America,2021-09-12,12929.0
6100,South America,2021-09-13,14702.0
6101,South America,2021-09-14,22377.0
6102,South America,2021-09-15,21282.0
6103,South America,2021-09-16,43552.0
6104,South America,2021-09-17,44502.0
6105,South America,2021-09-18,7174.0
6106,South America,2021-09-19,14013.0
6107,South America,2021-09-20,17013.0
6108,South America,2021-09-21,21216.0
6109,South America,2021-09-22,41578.0
6110,South America,2021-09-23,31565.0
6111,South America,2021-09-24,26464.0
6112,South America,2021-09-25,21884.0
6113,South America,2021-09-26,12979.0
6114,South America,2021-09-27,15219.0
6115,South America,2021-09-28,26335.0
6116,South America,2021-09-29,24769.0
6117,South America,2021-09-30,28620.0
6118,South America,2021-10-01,25423.0
6119,South America,2021-10-02,18989.0
6120,South America,2021-10-03,16271.0
6121,South America,2021-10-04,15437.0
6122,South America,2021-10-05,30256.0
6123,South America,2021-10-06,25651.0
6124,South America,2021-10-07,22355.0
6125,South America,2021-10-08,25208.0
6126,South America,2021-10-09,21228.0
6127,South America,2021-10-10,13694.0
6128,South America,2021-10-11,11847.0
6129,South America,2021-10-12,12076.0
6130,South America,2021-10-13,16424.0
6131,South America,2021-10-14,23706.0
6132,South America,2021-10-15,22798.0
6133,South America,2021-10-16,15585.0
6134,South America,2021-10-17,13819.0
6135,South America,2021-10-18,15836.0
6136,South America,2021-10-19,19372.0
6137,South America,2021-10-20,23206.0
6138,South America,2021-10-21,23406.0
6139,South America,2021-10-22,22837.0
